index,omega_sq_real,omega_sq_imag,Omega,is_finite,is_positive,is_real_mode
326.0,4.424484925892604e11,0.0,21980.75872001402,1.0,1.0,1.0
327.0,4.4298748022221136e11,0.0,21994.14304769919,1.0,1.0,1.0
328.0,4.438520978045828e11,0.0,22015.59653524302,1.0,1.0,1.0
329.0,4.4463600454078235e11,0.0,22035.02931603528,1.0,1.0,1.0
330.0,4.4779880795708295e11,0.0,22113.260688761722,1.0,1.0,1.0
331.0,4.4779880844707184e11,0.0,22113.26070086007,1.0,1.0,1.0
332.0,4.4908526923076514e11,0.0,22145.00200948276,1.0,1.0,1.0
333.0,4.502388356540594e11,0.0,22173.425728430706,1.0,1.0,1.0
334.0,4.512931143288444e11,0.0,22199.37118134426,1.0,1.0,1.0
335.0,4.5184546125504333e11,0.0,22212.952160631583,1.0,1.0,1.0
336.0,4.5210223777881104e11,0.0,22219.26289629027,1.0,1.0,1.0
337.0,4.521022377791893e11,0.0,22219.262896299566,1.0,1.0,1.0
338.0,4.551771728120151e11,0.0,22294.696066794015,1.0,1.0,1.0
339.0,4.5539964621556525e11,0.0,22300.143803738065,1.0,1.0,1.0
340.0,4.5539964659471375e11,0.0,22300.14381302119,1.0,1.0,1.0
341.0,4.5573626371698804e11,0.0,22308.384073682944,1.0,1.0,1.0
342.0,4.557362637416795e11,0.0,22308.38407428727,1.0,1.0,1.0
343.0,4.572737249078255e11,0.0,22345.981911729577,1.0,1.0,1.0
344.0,4.5785942320902466e11,0.0,22360.288239292775,1.0,1.0,1.0
345.0,4.5884333630299945e11,0.0,22384.300820952063,1.0,1.0,1.0
346.0,4.606173775211937e11,0.0,22427.531657610998,1.0,1.0,1.0
347.0,4.606173776836675e11,0.0,22427.53166156643,1.0,1.0,1.0
348.0,4.6143481615572705e11,0.0,22447.42344328306,1.0,1.0,1.0
349.0,4.614348161697658e11,0.0,22447.423443624528,1.0,1.0,1.0
350.0,4.6213076983281415e11,0.0,22464.345097452384,1.0,1.0,1.0
351.0,4.624969493870518e11,0.0,22473.243395884372,1.0,1.0,1.0
352.0,4.638851453345076e11,0.0,22506.94512156819,1.0,1.0,1.0
353.0,4.6388514549735724e11,0.0,22506.945125518792,1.0,1.0,1.0
354.0,4.6452405742051605e11,0.0,22522.439270718514,1.0,1.0,1.0
