mode_rank,eigen_index,omega_sq,omega,omega_sq_isfinite,omega_sq_is_positive,vector_isfinite,norm_v,norm_Kv,norm_Mv,residual_norm,relative_residual,residual_within_tolerance,Mv_over_v,selected_positive_mode
521.0,521.0,1.8245882335900647e11,427151.990934148,1.0,1.0,1.0,2583.954776777817,2.1864884533466157e8,0.0011983462445926026,15.107483585404294,6.909473284683182e-8,1.0,4.6376440306240044e-7,1.0
522.0,522.0,1.835422293246595e11,428418.2878037065,1.0,1.0,1.0,3665.140878193392,2.154857527920332e8,0.0011740390956451689,4.6826196161008244,2.1730529988417503e-8,1.0,3.2032577591502347e-7,1.0
523.0,523.0,1.8397793611554047e11,428926.4926715771,1.0,1.0,1.0,2445.7626237032055,2.0512124146992123e8,0.0011149230491382933,6.471054922971284,3.154746371167747e-8,1.0,4.5585905939234347e-7,1.0
524.0,524.0,1.8409981095970728e11,429068.5387670684,1.0,1.0,1.0,2163.7561059105697,1.6472687214925468e8,0.0008947693732506717,16.958270407867158,1.0294780780933658e-7,1.0,4.1352598419318033e-7,1.0
525.0,525.0,1.8456876036241623e11,429614.6649759715,1.0,1.0,1.0,1469.8855504331643,1.3101508647837068e8,0.0007098443191707831,8.602985912105112,6.566408604802456e-8,1.0,4.829248909628353e-7,1.0
526.0,526.0,1.8558343204035153e11,430793.95543618244,1.0,1.0,1.0,5418.917474299895,2.6915443242369264e8,0.001450314984095437,4.751940935402865,1.765507219261595e-8,1.0,2.676392454717743e-7,1.0
527.0,527.0,1.868738974438481e11,432289.13639351167,1.0,1.0,1.0,1160.7810253725736,1.5120534282291627e8,0.0008091303542944694,2.527504846172157,1.6715711221444746e-8,1.0,6.970568407032364e-7,1.0
528.0,528.0,1.872397367422018e11,432712.07140799967,1.0,1.0,1.0,942.9660583891782,1.3152804509412572e8,0.0007024579712463322,4.827221307088844,3.6701079870469225e-8,1.0,7.449451281908345e-7,1.0
529.0,529.0,1.8731334499710178e11,432797.11759333813,1.0,1.0,1.0,1883.6508977908522,9.805468280003802e7,0.0005234794289739751,2.9577244916346297,3.0164030975511415e-8,1.0,2.7790681892696377e-7,1.0
530.0,530.0,1.9015615516121365e11,436068.9798199519,1.0,1.0,1.0,1500.2957648471104,1.8658843593089363e8,0.0009812379511197334,13.190930811037386,7.069532864917664e-8,1.0,6.540296747553158e-7,1.0
531.0,531.0,1.9040392796602563e11,436352.9855129052,1.0,1.0,1.0,924.3503957079826,1.6611150878807545e8,0.000872416397148331,5.956446343032905,3.58581195527258e-8,1.0,9.438156798538783e-7,1.0
532.0,532.0,1.904069293840222e11,436356.42470808444,1.0,1.0,1.0,1137.203645170902,2.3032779933394325e8,0.0012096608062511737,6.518928674224868,2.8302830497689406e-8,1.0,1.0637152029787791e-6,1.0
533.0,533.0,1.9041952780156763e11,436370.8603946506,1.0,1.0,1.0,1162.194118490585,2.3212529712586394e8,0.0012190204429460949,3.0645066740322657,1.3201950463699255e-8,1.0,1.0488957253796068e-6,1.0
534.0,534.0,1.9068670560968982e11,436676.8892553049,1.0,1.0,1.0,17.626397059179286,6.89376157547324e7,0.00036152292584868035,1.4435258602180991,2.093959653832392e-8,1.0,2.0510313289488185e-5,1.0
535.0,535.0,1.910213138901902e11,437059.8516109552,1.0,1.0,1.0,1681.5292567861381,3.018698293426474e8,0.0015802939642044,2.841058460809676,9.411534987419264e-9,1.0,9.397956995555186e-7,1.0
536.0,536.0,1.92281645876214e11,438499.3111467953,1.0,1.0,1.0,1839.6519711651586,1.5024081024268824e8,0.0007813580371826637,8.42590183199663,5.6082643713023324e-8,1.0,4.2473144346307213e-7,1.0
537.0,537.0,1.928119997474858e11,439103.6321274123,1.0,1.0,1.0,2453.553499242493,1.986416744332635e8,0.0010302350142392532,7.7555060645412475,3.9042693768405684e-8,1.0,4.1989506833958445e-7,1.0
538.0,538.0,1.93898487972207e11,440339.0602390469,1.0,1.0,1.0,3078.329832405051,2.1077493752091944e8,0.0010870375513515305,2.7611119123618852,1.3099811315875044e-8,1.0,3.531257566711898e-7,1.0
539.0,539.0,1.9428183410595755e11,440774.13048630423,1.0,1.0,1.0,3243.8292001282307,2.807096107793986e8,0.0014448577363469664,7.4692316895203055,2.6608393142850864e-8,1.0,4.454173284739684e-7,1.0
540.0,540.0,1.9577761457140463e11,442467.6424004411,1.0,1.0,1.0,3380.6287178532634,2.688776264776163e8,0.0013733828880583719,21.32638234786329,7.931631436667225e-8,1.0,4.062507310564661e-7,1.0
541.0,541.0,1.9594226922662784e11,442653.6673592887,1.0,1.0,1.0,3209.3154973240034,2.611743401839777e8,0.0013329147453267135,33.71189746840599,1.2907813778588853e-7,1.0,4.1532680300148945e-7,1.0
542.0,542.0,1.9621805438277325e11,442965.0712897951,1.0,1.0,1.0,1662.830346775356,1.8857508145571172e8,0.0009610485722730637,23.71252791750891,1.2574581824098524e-7,1.0,5.779594858469941e-7,1.0
543.0,543.0,1.9665952281787802e11,443463.1019801738,1.0,1.0,1.0,1075.7352989743254,1.7419891289410734e8,0.0008857893593828557,6.501828101591279,3.7324160028160645e-8,1.0,8.234268785522087e-7,1.0
544.0,544.0,1.973801970488704e11,444274.9115681307,1.0,1.0,1.0,1392.6828443936186,2.183465454128969e8,0.0011062231604622844,5.339408899049812,2.4453828151725058e-8,1.0,7.943108977865953e-7,1.0
545.0,545.0,1.9749540298769244e11,444404.54879275535,1.0,1.0,1.0,1712.793023336529,2.771607520672018e8,0.0014033782453223814,5.281936516671858,1.9057303303491935e-8,1.0,8.19350748281654e-7,1.0
546.0,546.0,1.9763883408533078e11,444565.89397448243,1.0,1.0,1.0,1547.6188561659285,2.5795072200442564e8,0.0013051621329645228,6.018539615073966,2.3332129340609205e-8,1.0,8.433356363968916e-7,1.0
547.0,547.0,1.9950211183093958e11,446656.59273197746,1.0,1.0,1.0,1723.6928453992102,1.8410766536727685e8,0.000922835672059163,9.858378395095661,5.3546811161109126e-8,1.0,5.353828987121152e-7,1.0
548.0,548.0,2.0039453365744147e11,447654.4802159825,1.0,1.0,1.0,3512.0499548544212,2.1630142170297652e8,0.0010793778551475021,2.400303035358812,1.1097028461603696e-8,1.0,3.073355644203084e-7,1.0
549.0,549.0,2.0208022024337042e11,449533.3360757247,1.0,1.0,1.0,3166.1187391711646,1.9960603174748513e8,0.0009877564044680689,8.537172467668766,4.277011266804093e-8,1.0,3.1197705640270665e-7,1.0
550.0,550.0,2.021348914252035e11,449594.1407816649,1.0,1.0,1.0,3276.035518873543,1.93055461217842e8,0.0009550823212476377,2.1894294852814995,1.13409352444783e-8,1.0,2.915360092237463e-7,1.0
551.0,551.0,2.025303966684442e11,450033.7728087129,1.0,1.0,1.0,5518.580833377145,2.898711597619814e8,0.0014312476739908348,39.860719017924474,1.3751184854214145e-7,1.0,2.593506767780676e-7,1.0
552.0,552.0,2.0279873541543936e11,450331.80591141834,1.0,1.0,1.0,2867.051864326934,1.7267635290028703e8,0.0008514666157824621,1.8096570958691789,1.0480051640954688e-8,1.0,2.969833320341247e-7,1.0
553.0,553.0,2.078166200076082e11,455869.08209222544,1.0,1.0,1.0,1154.1164432906075,1.6793586688831684e8,0.0008080964226239015,5.797037188206144,3.45193512571652e-8,1.0,7.001862137236893e-7,1.0
554.0,554.0,2.0787599466080457e11,455934.19992451166,1.0,1.0,1.0,1195.510998287142,1.7360368729597628e8,0.0008351309998886466,1.4759293229141364,8.501716443371562e-9,1.0,6.985556812820403e-7,1.0
555.0,555.0,2.0887516812602036e11,457028.62943804776,1.0,1.0,1.0,1964.6871495692853,2.6257155843571094e8,0.001257074074493124,2.2046765692389805,8.396478965653034e-9,1.0,6.398342223435981e-7,1.0
556.0,556.0,2.0893871202905258e11,457098.1426663781,1.0,1.0,1.0,1769.2457652624505,2.5423636843813968e8,0.0012167987730420957,7.475956530364454,2.9405535393271203e-8,1.0,6.877499988598787e-7,1.0
557.0,557.0,2.106337459702777e11,458948.52213541087,1.0,1.0,1.0,3298.217312822859,2.188619058839391e8,0.001039063823015006,6.798169720174397,3.106145719017643e-8,1.0,3.1503801128425285e-7,1.0
558.0,558.0,2.108468179582442e11,459180.5940566785,1.0,1.0,1.0,3002.694961141686,2.3586908966694638e8,0.001118675122094994,2.2685168610948216,9.61769455590502e-9,1.0,3.7255703179041904e-7,1.0
559.0,559.0,2.1344270769401608e11,461998.6013983333,1.0,1.0,1.0,4604.2765424100335,2.301726823780144e8,0.0010783815698734503,23.158479963758683,1.0061350341186593e-7,1.0,2.342130321540133e-7,1.0
560.0,560.0,2.137044722595459e11,462281.81043552415,1.0,1.0,1.0,2487.268070856642,1.5414217523921427e8,0.0007212866156325311,1.9148250322686515,1.2422460144605779e-8,1.0,2.8999150677960984e-7,1.0
561.0,561.0,2.13760614411466e11,462342.52931291756,1.0,1.0,1.0,3171.5938049473566,2.014488501765144e8,0.0009424039626476228,2.105169926093677,1.0450146149998253e-8,1.0,2.9713892150299027e-7,1.0
562.0,562.0,2.1418485589664685e11,462801.0975534164,1.0,1.0,1.0,2098.193251234732,1.578162725028401e8,0.0007368227403041733,1.508535851533516,9.558810556157117e-9,1.0,3.5117010307347634e-7,1.0
563.0,563.0,2.1496165141269135e11,463639.5705854833,1.0,1.0,1.0,3694.5268216453333,3.016969854518744e8,0.001403492128981445,10.291429986759953,3.4111809104729155e-8,1.0,3.7988413584081356e-7,1.0
564.0,564.0,2.167132561045546e11,465524.71051981184,1.0,1.0,1.0,2063.8585840193837,2.519666952358854e8,0.0011626732030391319,10.412487016925198,4.132485442754265e-8,1.0,5.633492585401928e-7,1.0
565.0,565.0,2.1965626210829562e11,468675.00691662193,1.0,1.0,1.0,4152.731476140428,2.37138424990137e8,0.0010795887303238613,2.5503124562671524,1.075453062913332e-8,1.0,2.5997075335273956e-7,1.0
566.0,566.0,2.2194134906943225e11,471106.5156304169,1.0,1.0,1.0,5114.935107963676,2.6760915396998814e8,0.001205765195450727,9.973965325495158,3.727064329160909e-8,1.0,2.357342116761982e-7,1.0
567.0,567.0,2.2262633945231696e11,471832.9571493676,1.0,1.0,1.0,2417.567639932767,1.4781565619065452e8,0.0006639630181855502,1.6035916769419938,1.084859153220519e-8,1.0,2.746409271940847e-7,1.0
568.0,568.0,2.2341484465231583e11,472667.7952349999,1.0,1.0,1.0,1991.004757396334,2.3002540023540598e8,0.0010295887032805407,1.9739483001857219,8.58143621602484e-9,1.0,5.171201622978284e-7,1.0
569.0,569.0,2.2365096224039822e11,472917.50045901054,1.0,1.0,1.0,2192.7002796421466,1.3305534693406698e8,0.0005949240980830299,1.4442309347759703,1.0854362243829628e-8,1.0,2.713203001826236e-7,1.0
570.0,570.0,2.2371628462636313e11,472986.5586106683,1.0,1.0,1.0,1812.9461620272043,2.0537488331827077e8,0.0009180149056938893,7.12698479327322,3.470231927474822e-8,1.0,5.063663361450189e-7,1.0
571.0,571.0,2.2406790810231696e11,473358.11823852453,1.0,1.0,1.0,1974.1533947333126,2.3275097414843017e8,0.0010387519395650834,2.242825248299894,9.636158372723275e-9,1.0,5.26175900178926e-7,1.0
572.0,572.0,2.248260879783549e11,474158.29422077484,1.0,1.0,1.0,2233.9331584515376,2.3249652587934974e8,0.0010341172064330904,7.375485801648025,3.1722993575339195e-8,1.0,4.629132266203946e-7,1.0
573.0,573.0,2.258275293800028e11,475213.14100096474,1.0,1.0,1.0,1337.683247241256,1.990076756583099e8,0.0008812374470879776,1.7667645775262402,8.877871527728011e-9,1.0,6.58778861816039e-7,1.0
574.0,574.0,2.2606816397981628e11,475466.2595598307,1.0,1.0,1.0,1494.768555891939,2.999834562425091e8,0.0013269602013284848,4.2099917674552145,1.403407980605877e-8,1.0,8.877362291961502e-7,1.0
575.0,575.0,2.2607572204038657e11,475474.2075448326,1.0,1.0,1.0,1230.6552335981714,1.9690121804631728e8,0.0008709525140676669,5.714750013515104,2.902343651100443e-8,1.0,7.077144681058958e-7,1.0
576.0,576.0,2.264313802701524e11,475848.06427067914,1.0,1.0,1.0,1530.486077138534,3.1390983503386426e8,0.001386335387194092,2.430907601926332,7.74396762710538e-9,1.0,9.058137855040454e-7,1.0
577.0,577.0,2.295349055209461e11,479098.0124368563,1.0,1.0,1.0,1199.2030952038253,2.1703956723314947e8,0.0009455623619507969,9.179991850557487,4.229639765648809e-8,1.0,7.884922626805614e-7,1.0
578.0,578.0,2.3041964760528067e11,480020.4658191989,1.0,1.0,1.0,4068.266162710147,2.1215436454593906e8,0.0009207303574580277,2.403407690498861,1.1328579997129574e-8,1.0,2.2632008837019332e-7,1.0
579.0,579.0,2.3093468449406314e11,480556.64025592565,1.0,1.0,1.0,1391.0422381592439,2.2167636932463276e8,0.0009599093780977502,1.9210681539331265,8.666093546005827e-9,1.0,6.900648677411775e-7,1.0
580.0,580.0,2.3105471925964783e11,480681.51541290607,1.0,1.0,1.0,1467.6827527548717,2.3176531000404018e8,0.001003075422021836,10.577352542009208,4.563820418410001e-8,1.0,6.834415817308218e-7,1.0
581.0,581.0,2.3185578780969174e11,481514.05774877616,1.0,1.0,1.0,1487.3151413331525,2.6167444007977313e8,0.001128608617055821,2.044778603108217,7.81420838231221e-9,1.0,7.588227845540486e-7,1.0
582.0,582.0,2.3409791422000754e11,483836.660682102,1.0,1.0,1.0,2845.615242520882,2.0596812345186737e8,0.0008798374975630574,10.076328711471259,4.892178722901262e-8,1.0,3.0919060469454907e-7,1.0
583.0,583.0,2.3479258697058734e11,484554.0083113412,1.0,1.0,1.0,5300.505544405165,1.9778531718052626e8,0.0008423831416794975,3.089890625112875,1.5622446949854286e-8,1.0,1.5892505622763793e-7,1.0
584.0,584.0,2.3581308266308914e11,485605.8923273987,1.0,1.0,1.0,4759.089828590879,3.175461707733333e8,0.0013466011595062925,5.080526728476408,1.599933236827763e-8,1.0,2.8295350749977505e-7,1.0
585.0,585.0,2.3750522331087476e11,487345.07621486724,1.0,1.0,1.0,1706.3758756693849,2.077189758831491e8,0.0008745869805895269,4.415354908061914,2.1256386827677105e-8,1.0,5.125406383552159e-7,1.0
586.0,586.0,2.3851957856237662e11,488384.6624970696,1.0,1.0,1.0,1219.6545718358068,1.886121433694598e8,0.000790761687560089,8.65257601896277,4.5874967615316515e-8,1.0,6.483488897760992e-7,1.0
587.0,587.0,2.4070841699586502e11,490620.4408663229,1.0,1.0,1.0,2311.393507713827,3.059737185237734e8,0.0012711384274699425,5.615548756660323,1.835304280796904e-8,1.0,5.499446213843574e-7,1.0
588.0,588.0,2.409606641583181e11,490877.44311418314,1.0,1.0,1.0,1838.8786044827818,2.5742964904316682e8,0.0010683471923426183,3.6333321616613614,1.4113883832596572e-8,1.0,5.809775532426245e-7,1.0
589.0,589.0,2.4097143109917944e11,490888.4100273497,1.0,1.0,1.0,1827.273893020837,2.4468879801240596e8,0.0010154265888063132,3.4922566240663193,1.4272237424037925e-8,1.0,5.557057388521087e-7,1.0
590.0,590.0,2.4171191045789197e11,491642.05521689454,1.0,1.0,1.0,4052.5059085563685,2.5477193416045493e8,0.0010540313623972925,24.60193960959759,9.656455950845489e-8,1.0,2.6009372624771125e-7,1.0
591.0,591.0,2.4290754538301462e11,492856.51601963694,1.0,1.0,1.0,2587.488167603612,2.1593158698598745e8,0.000888945572471061,2.2419196442146374,1.0382546043802149e-8,1.0,3.435554154801616e-7,1.0
592.0,592.0,2.4309201473909647e11,493043.62356600503,1.0,1.0,1.0,2269.5723253998785,2.284672062638919e8,0.0009398383850643423,2.1156976384791353,9.26039964503656e-9,1.0,4.14103738641046e-7,1.0
593.0,593.0,2.436988890835844e11,493658.67670242,1.0,1.0,1.0,4820.290622525679,1.6815272584910637e8,0.000690002016785063,6.67100209296218,3.967228041815078e-8,1.0,1.4314531442577708e-7,1.0
594.0,594.0,2.4401972807830463e11,493983.5301690782,1.0,1.0,1.0,2611.42600340394,1.9656340966480586e8,0.0008055226198558048,8.282619173632536,4.2137136031067665e-8,1.0,3.084608251605915e-7,1.0
595.0,595.0,2.4535577994781067e11,495334.00847086066,1.0,1.0,1.0,2774.5057815015302,2.360782155398383e8,0.0009621872978986226,19.2732329020625,8.16391841068035e-8,1.0,3.4679592463415164e-7,1.0
596.0,596.0,2.45455827548666e11,495434.98821607867,1.0,1.0,1.0,5123.079032763258,2.807933088836699e8,0.0011439667666670557,4.989156744641312,1.7768075583048785e-8,1.0,2.232967243626592e-7,1.0
597.0,597.0,2.5345292301700568e11,503441.0819718686,1.0,1.0,1.0,1613.07968520847,1.9448639376062918e8,0.0007673472160202799,8.103509955835206,4.166620478147538e-8,1.0,4.757032297019537e-7,1.0
598.0,598.0,2.5347660722357025e11,503464.6037444641,1.0,1.0,1.0,1646.3678352142133,2.1861642541228586e8,0.0008624717986691274,5.383768340210006,2.4626550041044846e-8,1.0,5.238633677248128e-7,1.0
599.0,599.0,2.5376193575645273e11,503747.8890838678,1.0,1.0,1.0,1751.4807500496977,2.1611539050976455e8,0.0008516462063059294,5.376646433341648,2.4878591111255077e-8,1.0,4.862435435169722e-7,1.0
600.0,600.0,2.5448493292185004e11,504464.9967260861,1.0,1.0,1.0,2069.625659061688,2.374557654620576e8,0.0009330837612700661,21.548128585729682,9.074586394564843e-8,1.0,4.508466336337852e-7,1.0
601.0,601.0,2.5656239912017157e11,506519.89015257,1.0,1.0,1.0,4643.77544739143,2.2778399166187918e8,0.0008878307668301406,77.04433899651049,3.382342123096803e-7,1.0,1.9118727356398465e-7,1.0
602.0,602.0,2.5868432553482898e11,508610.1901602336,1.0,1.0,1.0,5224.122626925945,2.3537419426399526e8,0.0009098896645591008,8.14182845869088,3.4590998746273006e-8,1.0,1.7417080905976196e-7,1.0
603.0,603.0,2.5884664496496463e11,508769.7366834673,1.0,1.0,1.0,1902.3007378889565,1.6649093141919267e8,0.0006432029721837221,1.8554377089661924,1.1144377012910999e-8,1.0,3.3811844750557416e-7,1.0
604.0,604.0,2.5918711183530023e11,509104.2249238364,1.0,1.0,1.0,3183.773625824036,3.263745551382306e8,0.001259223703460012,10.247210634021975,3.1397088016502804e-8,1.0,3.955129514379639e-7,1.0
605.0,605.0,2.6399356519322592e11,513803.04124559823,1.0,1.0,1.0,3841.5141529074635,2.4304108486889553e8,0.0009206326092369578,2.8201427139558244,1.1603563716303782e-8,1.0,2.3965357736354396e-7,1.0
606.0,606.0,2.6462990227550925e11,514421.91076538456,1.0,1.0,1.0,2990.303067931149,2.380603123382245e8,0.0008995971739832865,8.608683926400316,3.616177699611482e-8,1.0,3.008381269546955e-7,1.0
607.0,607.0,2.6567349132605682e11,515435.24455168645,1.0,1.0,1.0,2135.640975043106,3.450094951114917e8,0.001298622205646805,2.421596678300714,7.01892762771978e-9,1.0,6.080714037716912e-7,1.0
608.0,608.0,2.6587436105034485e11,515630.06220578804,1.0,1.0,1.0,1627.9103547382713,2.8433211099747425e8,0.0010694228276120876,6.990150031779164,2.4584455154420664e-8,1.0,6.569298023686476e-7,1.0
609.0,609.0,2.6634047478678375e11,516081.8489220327,1.0,1.0,1.0,7455.718502366476,2.5162987043276626e8,0.0009447676727596513,3.2103336950873933,1.2758158196308217e-8,1.0,1.2671718660780688e-7,1.0
610.0,610.0,2.6689512190840103e11,516618.93297516793,1.0,1.0,1.0,5753.118997091642,2.4712649960334224e8,0.0009259311236842185,7.957257239606528,3.219912569180689e-8,1.0,1.609441981214541e-7,1.0
611.0,611.0,2.672107685139491e11,516924.3353857014,1.0,1.0,1.0,1872.8713429434677,3.1886999579486793e8,0.0011933276387669318,7.984101843235326,2.5038736627862516e-8,1.0,6.371647701605909e-7,1.0
612.0,612.0,2.6731122812380145e11,517021.49677146063,1.0,1.0,1.0,1863.0368615937732,1.7906655476697126e8,0.0006698804090844072,1.4141678671980884,7.897442760291693e-9,1.0,3.595636902811167e-7,1.0
613.0,613.0,2.6846379286713196e11,518134.9176296961,1.0,1.0,1.0,2351.2982180310855,2.468939684457764e8,0.000919654624551828,2.1916570566593934,8.876916146540735e-9,1.0,3.9112632225865515e-7,1.0
614.0,614.0,2.686227934076087e11,518288.3303795376,1.0,1.0,1.0,1455.085201900573,2.232103073942715e8,0.0008309432893485208,10.44452037293852,4.679228521150398e-8,1.0,5.71061603996231e-7,1.0
615.0,615.0,2.6871862605736935e11,518380.7732327361,1.0,1.0,1.0,1747.8607734873779,2.899142900994459e8,0.0010788767955877282,2.647907695395763,9.133415581584731e-9,1.0,6.172555686086626e-7,1.0
616.0,616.0,2.7153891338748355e11,521093.9583102874,1.0,1.0,1.0,1724.1238268557297,2.0554740986161634e8,0.0007569722040263157,1.7509007120882119,8.51823291408535e-9,1.0,4.390474699295813e-7,1.0
617.0,617.0,2.716172092042133e11,521169.07928638026,1.0,1.0,1.0,2163.663359824225,2.49667525560601e8,0.0009191889075219451,7.358471916894565,2.9473083828322392e-8,1.0,4.2482990865853525e-7,1.0
618.0,618.0,2.7222022597777084e11,521747.2817157468,1.0,1.0,1.0,2592.104321630144,2.5124095184037998e8,0.0009229327142935335,2.9620598164192935,1.178971737004911e-8,1.0,3.560553896662276e-7,1.0
619.0,619.0,2.7268415401781448e11,522191.68321394635,1.0,1.0,1.0,2021.6468197623365,2.2378749456562802e8,0.0008206839002979667,9.78068728042727,4.3705244912905977e-8,1.0,4.0594820632144134e-7,1.0
620.0,620.0,2.7276665485009863e11,522270.6720179668,1.0,1.0,1.0,2358.529999734592,2.450271426759101e8,0.0008983031403611195,4.046290371987528,1.651364141865472e-8,1.0,3.808741633399645e-7,1.0
621.0,621.0,2.732187485699424e11,522703.3083594769,1.0,1.0,1.0,2274.1185291634038,2.099340838027626e8,0.0007683736389102731,9.339597830505868,4.4488239594106336e-8,1.0,3.378775684101832e-7,1.0
622.0,622.0,2.763534099357818e11,525693.2660171536,1.0,1.0,1.0,2049.378288183406,2.5830647494297138e8,0.00093469617474058,7.358138929606362,2.848608005478328e-8,1.0,4.560876730908993e-7,1.0
623.0,623.0,2.7643516425619696e11,525771.0188439421,1.0,1.0,1.0,2037.8255186694646,2.6248656358196974e8,0.0009495411545613645,12.875062030486488,4.905036579321582e-8,1.0,4.659580252883172e-7,1.0
624.0,624.0,2.774100253788114e11,526697.2805880161,1.0,1.0,1.0,2053.4977666700443,2.963810168624424e8,0.0010683861065927491,5.9479784456396585,2.006868896990864e-8,1.0,5.202762447242619e-7,1.0
625.0,625.0,2.834005933876783e11,532353.8234930583,1.0,1.0,1.0,2608.612312031125,2.5039490359573078e8,0.0008835369771842663,7.326587563386191,2.926013052838042e-8,1.0,3.38699995054583e-7,1.0
626.0,626.0,2.840502688309337e11,532963.6655823112,1.0,1.0,1.0,2001.251156543145,2.338560692855643e8,0.0008232911396111334,10.496299576533104,4.488358842902231e-8,1.0,4.1138821427753364e-7,1.0
627.0,627.0,2.856961386907872e11,534505.5085691701,1.0,1.0,1.0,5873.720765778685,1.7540411970083708e8,0.0006139534041842695,48.6386900176849,2.772950264830797e-7,1.0,1.0452546667885004e-7,1.0
628.0,628.0,2.874931044316337e11,536183.8345489667,1.0,1.0,1.0,4842.640313499493,3.278896160651e8,0.0011405129814397073,21.853580140613865,6.664919827388254e-8,1.0,2.355147001647796e-7,1.0
629.0,629.0,2.881515374169311e11,536797.4826849797,1.0,1.0,1.0,2379.2801908080187,2.5949752562296662e8,0.0009005592263557733,4.879526569823204,1.8803749893603398e-8,1.0,3.78500703630848e-7,1.0
630.0,630.0,2.883745098032946e11,537005.1301461604,1.0,1.0,1.0,2197.127965833573,2.5887079422039515e8,0.0008976895895323776,6.731260841729183,2.6002395646710367e-8,1.0,4.08574103780888e-7,1.0
631.0,631.0,2.9016661687775244e11,538671.1583867773,1.0,1.0,1.0,2403.3239282879767,2.7495820963234615e8,0.0009475873318271446,11.783885132792262,4.285700405568462e-8,1.0,3.9428198615829723e-7,1.0
632.0,632.0,2.9143648362333185e11,539848.574716403,1.0,1.0,1.0,7000.216718840937,1.91498033106408e8,0.0006570832525416286,19.45940033423069,1.0161671124537274e-7,1.0,9.386612999753319e-8,1.0
633.0,633.0,2.9331682824435583e11,541587.3228246354,1.0,1.0,1.0,2454.6973132640182,2.1771490723294276e8,0.0007422516727174505,14.74083148850712,6.770703796013038e-8,1.0,3.023801218613289e-7,1.0
634.0,634.0,2.9334651576485364e11,541614.7300109679,1.0,1.0,1.0,2928.7316328234087,2.386911580185639e8,0.0008136832906733411,14.486547683012292,6.069159741363166e-8,1.0,2.7782787659821174e-7,1.0
635.0,635.0,2.9340658070526447e11,541670.1770498949,1.0,1.0,1.0,2623.7726078742317,2.2660695855725327e8,0.0007723308663814164,13.61917380659176,6.010042183187204e-8,1.0,2.9435891817132553e-7,1.0
636.0,636.0,2.934893334884192e11,541746.5583540141,1.0,1.0,1.0,2325.146991857552,2.0194217485013896e8,0.0006880733026126156,7.03272371653405,3.482543315880578e-8,1.0,2.959267973260117e-7,1.0
637.0,637.0,2.9969978247006635e11,547448.4290506882,1.0,1.0,1.0,9378.52310539961,2.5217890772871172e8,0.0008414384026731801,23.58034119337818,9.350639752451213e-8,1.0,8.971971313785308e-8,1.0
638.0,638.0,3.005378988186967e11,548213.3697919969,1.0,1.0,1.0,3720.2711594139923,2.3611538816685992e8,0.0007856426406571157,20.338973716764233,8.613997524969509e-8,1.0,2.1117886492469226e-7,1.0
639.0,639.0,3.016132076063882e11,549193.2333945751,1.0,1.0,1.0,2038.0213675333714,2.360791275483683e8,0.0007827214503400576,3.6820700912416617,1.5596762532457567e-8,1.0,3.8405949162711166e-7,1.0
640.0,640.0,3.025649760339879e11,550059.0659501831,1.0,1.0,1.0,2433.3938672683303,2.4292070453991157e8,0.0008028712024765265,13.274808369239715,5.464667290167001e-8,1.0,3.2993886163517397e-7,1.0
641.0,641.0,3.026809560889568e11,550164.480940888,1.0,1.0,1.0,2243.3499850009594,2.1218363187439233e8,0.0007010141493328803,11.283114645479747,5.3176178051556754e-8,1.0,3.1248541423311644e-7,1.0
642.0,642.0,3.0343915403209094e11,550853.1147521007,1.0,1.0,1.0,2022.3443706939754,1.8392302592724198e8,0.0006061281920121428,21.899188630010066,1.1906713974286806e-7,1.0,2.997156175751351e-7,1.0
643.0,643.0,3.0576248110356055e11,552957.9379153178,1.0,1.0,1.0,2785.000187000505,2.5879995076170945e8,0.000846408460298507,2.1890872368421874,8.458607622103476e-9,1.0,3.039168414599297e-7,1.0
644.0,644.0,3.0622618534268164e11,553377.0733800612,1.0,1.0,1.0,2049.669430569218,2.955684888122927e8,0.000965196652256218,22.629374508605572,7.656220252313542e-8,1.0,4.7090357003966787e-7,1.0
645.0,645.0,3.067610316614413e11,553860.1192191412,1.0,1.0,1.0,1942.7327746033438,2.6667203921909654e8,0.0008693152375264903,1.8263761183729335,6.8487724611892706e-9,1.0,4.4747031032303564e-7,1.0
646.0,646.0,3.079563716617197e11,554938.1692240314,1.0,1.0,1.0,2453.664919229892,3.3215934582460326e8,0.0010785922167422977,12.296934902832168,3.7021191959251885e-8,1.0,4.3958415360188017e-7,1.0
647.0,647.0,3.080550723502784e11,555027.0915462401,1.0,1.0,1.0,1820.754697075076,2.4668550376494047e8,0.000800783775253734,1.8083705708630575,7.3306722237016935e-9,1.0,4.39808710388138e-7,1.0
648.0,648.0,3.096042859578177e11,556420.9611057241,1.0,1.0,1.0,2028.1470766777331,2.707300876599095e8,0.0008744390843989612,13.521950541747167,4.994624212148143e-8,1.0,4.311517120500759e-7,1.0
649.0,649.0,3.100228367751665e11,556796.9439348303,1.0,1.0,1.0,5932.978871351241,2.6013098141694793e8,0.000839070387185008,7.622011760578967,2.9300668882599932e-8,1.0,1.4142480621946141e-7,1.0
650.0,650.0,3.1264246169859326e11,559144.4014729945,1.0,1.0,1.0,2503.3661761032718,2.90335136001124e8,0.0009286490862719819,12.99822713036785,4.476973504535396e-8,1.0,3.7096014763509857e-7,1.0
