mode_rank,matched_m,matched_n,Omega_FEM,Omega_exact,log10_Error_Omega,log10_Error_L2_w,log10_Error_L2_phi,log10_Error_L2_Q,W_energy_pct,Phi1_energy_pct,Phi2_energy_pct,relative_residual
1394,15,15,6469272.7292,4441.3220,3.163045,0.086527,3.516162,6.411786,0.0115,55.6125,44.3760,8.74e-14
1395,15,15,6469392.7643,4441.3220,3.163053,0.097958,3.516163,6.411792,0.0127,45.5256,54.4618,9.36e-14
1396,15,15,6469448.5124,4441.3220,3.163057,0.095282,3.516162,6.411792,0.0136,65.6767,34.3097,1.00e-13
1397,15,15,6469462.9983,4441.3220,3.163058,0.137606,3.516144,6.411777,0.0186,32.0548,67.9267,9.59e-14
1398,15,15,6469501.2032,4441.3220,3.163060,0.058746,3.516180,6.411795,0.0115,58.3564,41.6321,8.93e-14
1399,15,15,6469657.1345,4441.3220,3.163071,0.090429,3.516164,6.411793,0.0131,74.9299,25.0570,8.42e-14
1400,15,15,6469715.9000,4441.3220,3.163075,0.070085,3.516173,6.411817,0.0116,48.8205,51.1679,9.61e-14
1401,15,15,6469874.1094,4441.3220,3.163085,0.078088,3.516169,6.411829,0.0101,83.1013,16.8886,1.30e-13
1402,15,15,6469899.8919,4441.3220,3.163087,0.100312,3.516160,6.411820,0.0129,55.2741,44.7130,9.89e-14
1403,15,15,6469971.0455,4441.3220,3.163092,0.079856,3.516170,6.411832,0.0115,63.9922,35.9964,1.10e-13
1404,15,15,6470005.4927,4441.3220,3.163094,0.075339,3.516169,6.411839,0.0097,60.7233,39.2670,1.25e-13
1405,15,15,6470047.2470,4441.3220,3.163097,0.082965,3.516163,6.411851,0.0090,56.6336,43.3574,1.10e-13
1406,15,15,6470085.4208,4441.3220,3.163100,0.058769,3.516175,6.411855,0.0088,40.0210,59.9702,1.37e-13
1407,15,15,6470153.7666,4441.3220,3.163104,0.050036,3.516179,6.411857,0.0087,50.7102,49.2811,1.13e-13
1408,15,15,6470215.5955,4441.3220,3.163108,0.074108,3.516171,6.411860,0.0104,40.6604,59.3292,9.28e-14
1409,15,15,6470272.2451,4441.3220,3.163112,0.066911,3.516171,6.411864,0.0097,46.2228,53.7675,1.15e-13
1410,15,15,6470355.2917,4441.3220,3.163118,0.077448,3.516168,6.411878,0.0092,68.9065,31.0843,9.98e-14
1411,15,15,6470388.3250,4441.3220,3.163120,0.064885,3.516174,6.411872,0.0090,39.9942,59.9968,1.29e-13
1412,15,15,6470419.3349,4441.3220,3.163122,0.081435,3.516169,6.411871,0.0101,46.7041,53.2858,1.01e-13
1413,15,15,6470581.9971,4441.3220,3.163133,0.078494,3.516170,6.411874,0.0104,47.5510,52.4386,1.07e-13
1414,15,15,6470623.4642,4441.3220,3.163136,0.081129,3.516165,6.411883,0.0111,38.5387,61.4501,9.87e-14
1415,15,15,6470651.4908,4441.3220,3.163138,0.081908,3.516172,6.411871,0.0131,40.8261,59.1607,9.54e-14
1416,15,15,6470662.6365,4441.3220,3.163138,0.082076,3.516164,6.411896,0.0097,27.6912,72.2992,9.75e-14
1417,15,15,6470747.9493,4441.3220,3.163144,0.087220,3.516164,6.411890,0.0096,70.5219,29.4685,1.11e-13
1418,15,15,6470778.6244,4441.3220,3.163146,0.061418,3.516175,6.411900,0.0088,54.3746,45.6166,1.16e-13
1419,15,15,6470840.8396,4441.3220,3.163150,0.070968,3.516170,6.411888,0.0109,58.5673,41.4218,1.03e-13
1420,15,15,6470885.8542,4441.3220,3.163153,0.060660,3.516174,6.411907,0.0094,37.7476,62.2429,1.07e-13
1421,15,15,6470901.1988,4441.3220,3.163154,0.041708,3.516180,6.411901,0.0086,65.4406,34.5508,1.03e-13
1422,15,15,6470971.8351,4441.3220,3.163159,0.067131,3.516171,6.411926,0.0088,58.5730,41.4182,9.11e-14
1423,15,15,6471063.8018,4441.3220,3.163165,0.073514,3.516173,6.411914,0.0105,75.6359,24.3536,1.03e-13
1424,15,15,6471143.7802,4441.3220,3.163171,0.064099,3.516175,6.411937,0.0090,42.4742,57.5168,9.34e-14
1425,15,15,6471220.7675,4441.3220,3.163176,0.076230,3.516169,6.411931,0.0097,44.4454,55.5449,1.14e-13
1426,15,15,6471255.5011,4441.3220,3.163178,0.061898,3.516175,6.411935,0.0096,66.5806,33.4098,1.06e-13
1427,15,15,6471309.4198,4441.3220,3.163182,0.079286,3.516168,6.411916,0.0110,35.0387,64.9504,9.74e-14
1428,15,15,6471327.3983,4441.3220,3.163183,0.086754,3.516167,6.411928,0.0106,60.7075,39.2820,9.41e-14
1429,15,15,6471354.9546,4441.3220,3.163185,0.066921,3.516171,6.411923,0.0094,64.5966,35.3940,9.93e-14
1430,15,15,6471420.6134,4441.3220,3.163189,0.075504,3.516171,6.411948,0.0098,36.2747,63.7155,1.04e-13
1431,15,15,6471480.1047,4441.3220,3.163193,0.080311,3.516168,6.411946,0.0122,44.1211,55.8666,9.48e-14
1432,15,15,6471519.6794,4441.3220,3.163196,0.069488,3.516173,6.411947,0.0087,57.9992,41.9920,1.04e-13
1433,15,15,6471607.8052,4441.3220,3.163202,0.068321,3.516171,6.411936,0.0091,29.2508,70.7400,1.17e-13
1434,15,15,6471620.6892,4441.3220,3.163203,0.060692,3.516174,6.411944,0.0093,35.5832,64.4074,9.35e-14
1435,15,15,6471689.0036,4441.3220,3.163207,0.070397,3.516176,6.411954,0.0111,35.5307,64.4582,1.06e-13
1436,15,15,6471762.3416,4441.3220,3.163212,0.076538,3.516169,6.411966,0.0100,25.0565,74.9335,1.10e-13
1437,15,15,6471775.8555,4441.3220,3.163213,0.062889,3.516172,6.411965,0.0092,43.3525,56.6382,9.60e-14
1438,15,15,6471903.1076,4441.3220,3.163222,0.068572,3.516175,6.411939,0.0119,49.4975,50.4906,7.73e-14
1439,15,15,6471934.7400,4441.3220,3.163224,0.072216,3.516170,6.411983,0.0100,46.2593,53.7307,1.05e-13
1440,15,15,6471972.5627,4441.3220,3.163226,0.072089,3.516172,6.411951,0.0105,72.6590,27.3305,1.07e-13
1441,15,15,6472029.0039,4441.3220,3.163230,0.091859,3.516159,6.411983,0.0111,50.7683,49.2206,1.07e-13
1442,15,15,6472043.6794,4441.3220,3.163231,0.071606,3.516171,6.411984,0.0098,49.0260,50.9642,1.19e-13
1443,15,15,6472088.6928,4441.3220,3.163234,0.082210,3.516168,6.411987,0.0104,46.4580,53.5315,9.17e-14
1444,15,15,6472181.9072,4441.3220,3.163240,0.076753,3.516171,6.411995,0.0099,33.4075,66.5826,1.20e-13
1445,15,15,6472230.2004,4441.3220,3.163244,0.074795,3.516172,6.411989,0.0103,62.3222,37.6676,9.59e-14
1446,15,15,6472249.7430,4441.3220,3.163245,0.103335,3.516158,6.411987,0.0127,34.7839,65.2033,1.12e-13
1447,15,15,6472289.1540,4441.3220,3.163248,0.054348,3.516180,6.411995,0.0093,62.5595,37.4312,1.17e-13
1448,15,15,6472329.1229,4441.3220,3.163250,0.071130,3.516172,6.411999,0.0105,60.4450,39.5444,9.06e-14
1449,15,15,6472426.7653,4441.3220,3.163257,0.077637,3.516171,6.412011,0.0121,39.7067,60.2812,8.68e-14
1450,15,15,6472458.9109,4441.3220,3.163259,0.076733,3.516169,6.412001,0.0109,48.9568,51.0322,9.15e-14
1451,15,15,6472549.5440,4441.3220,3.163265,0.068104,3.516172,6.412021,0.0102,49.7419,50.2479,1.00e-13
1452,15,15,6472680.0685,4441.3220,3.163274,0.067559,3.516174,6.412039,0.0098,46.9356,53.0546,8.88e-14
1453,15,15,6472704.2772,4441.3220,3.163275,0.069835,3.516172,6.412030,0.0103,59.8794,40.1103,1.11e-13
1454,15,15,6472727.5254,4441.3220,3.163277,0.070729,3.516172,6.412031,0.0101,62.2849,37.7049,1.05e-13
1455,15,15,6472773.0160,4441.3220,3.163280,0.068595,3.516171,6.412038,0.0085,59.9056,40.0859,1.13e-13
1456,15,15,6472807.4738,4441.3220,3.163282,0.069863,3.516172,6.412042,0.0094,73.6925,26.2981,1.10e-13
1457,15,15,6472824.4712,4441.3220,3.163283,0.079958,3.516166,6.412049,0.0092,73.6986,26.2923,9.52e-14
1458,15,15,6472855.0132,4441.3220,3.163286,0.071441,3.516169,6.412042,0.0096,52.0459,47.9444,1.33e-13
1459,15,15,6472909.7731,4441.3220,3.163289,0.065978,3.516175,6.412057,0.0098,64.1214,35.8688,8.97e-14
1460,15,15,6473000.9515,4441.3220,3.163295,0.067251,3.516175,6.412052,0.0106,49.4026,50.5868,1.03e-13
1461,15,15,6473035.0433,4441.3220,3.163298,0.071642,3.516174,6.412057,0.0106,43.2937,56.6957,9.03e-14
1462,15,15,6473052.0510,4441.3220,3.163299,0.088586,3.516165,6.412054,0.0103,52.5013,47.4884,1.14e-13
1463,15,15,6473132.7038,4441.3220,3.163304,0.090178,3.516163,6.412048,0.0130,60.7183,39.2687,1.02e-13
1464,15,15,6473168.3027,4441.3220,3.163307,0.085320,3.516167,6.412054,0.0123,42.9113,57.0764,1.02e-13
1465,15,15,6473216.9799,4441.3220,3.163310,0.088656,3.516162,6.412061,0.0111,51.2074,48.7814,1.08e-13
1466,15,15,6473250.4125,4441.3220,3.163312,0.089230,3.516166,6.412051,0.0139,52.4345,47.5516,9.86e-14
1467,15,15,6473258.1085,4441.3220,3.163313,0.078587,3.516171,6.412063,0.0113,41.4951,58.4936,1.24e-13
1468,15,15,6473336.6916,4441.3220,3.163318,0.070149,3.516172,6.412070,0.0105,51.5760,48.4134,8.74e-14
1469,15,15,6473370.5215,4441.3220,3.163320,0.074811,3.516170,6.412070,0.0114,52.0824,47.9063,1.00e-13
1470,15,15,6473474.7942,4441.3220,3.163327,0.074526,3.516172,6.412086,0.0099,62.3035,37.6867,1.21e-13
1471,15,15,6473516.3483,4441.3220,3.163330,0.077820,3.516167,6.412087,0.0104,41.4800,58.5096,9.63e-14
1472,15,15,6473552.0848,4441.3220,3.163332,0.066963,3.516174,6.412096,0.0100,48.7803,51.2097,9.19e-14
1473,15,15,6473562.0775,4441.3220,3.163333,0.083532,3.516169,6.412089,0.0111,52.2234,47.7655,1.06e-13
1474,15,15,6473633.9962,4441.3220,3.163338,0.073763,3.516169,6.412099,0.0109,61.3435,38.6456,1.25e-13
1475,15,15,6473646.8593,4441.3220,3.163339,0.068571,3.516171,6.412100,0.0095,58.1805,41.8101,1.10e-13
1476,15,15,6473651.5040,4441.3220,3.163339,0.074451,3.516168,6.412109,0.0102,45.7903,54.1995,9.80e-14
1477,15,15,6473745.6900,4441.3220,3.163345,0.082208,3.516167,6.412105,0.0108,52.0373,47.9519,1.14e-13
1478,15,15,6473781.9304,4441.3220,3.163348,0.063649,3.516175,6.412112,0.0087,41.5910,58.4003,9.65e-14
1479,15,15,6473822.7503,4441.3220,3.163350,0.055337,3.516179,6.412113,0.0101,45.0826,54.9072,8.79e-14
1480,15,15,6473882.6058,4441.3220,3.163355,0.087775,3.516166,6.412116,0.0104,51.8324,48.1572,1.28e-13
1481,15,15,6473921.5458,4441.3220,3.163357,0.069255,3.516172,6.412130,0.0097,63.5749,36.4155,1.07e-13
1482,15,15,6473937.0040,4441.3220,3.163358,0.069546,3.516172,6.412124,0.0095,56.0627,43.9278,1.09e-13
1483,15,15,6473993.9725,4441.3220,3.163362,0.071166,3.516169,6.412131,0.0106,46.4177,53.5718,1.04e-13
1484,15,15,6474035.9697,4441.3220,3.163365,0.072129,3.516169,6.412133,0.0097,50.9417,49.0487,9.95e-14
1485,15,15,6474098.3360,4441.3220,3.163369,0.061853,3.516175,6.412126,0.0088,40.9603,59.0309,1.25e-13
1486,15,15,6474131.7695,4441.3220,3.163371,0.070331,3.516173,6.412135,0.0112,56.1116,43.8771,1.12e-13
1487,15,15,6474203.9102,4441.3220,3.163376,0.079287,3.516171,6.412131,0.0120,39.9842,60.0038,1.01e-13
1488,15,15,6474223.9655,4441.3220,3.163377,0.077154,3.516169,6.412139,0.0109,63.9446,36.0445,1.04e-13
1489,15,15,6474289.7595,4441.3220,3.163382,0.083430,3.516166,6.412157,0.0106,48.9650,51.0244,1.11e-13
1490,15,15,6474301.3601,4441.3220,3.163383,0.081851,3.516163,6.412151,0.0109,61.5995,38.3897,1.13e-13
1491,15,15,6474366.8505,4441.3220,3.163387,0.078327,3.516168,6.412156,0.0100,59.2007,40.7893,1.26e-13
1492,15,15,6474383.8565,4441.3220,3.163388,0.068673,3.516173,6.412149,0.0107,61.5572,38.4321,9.54e-14
1493,15,15,6474417.1040,4441.3220,3.163390,0.097078,3.516164,6.412139,0.0125,48.8751,51.1125,9.99e-14
1494,15,15,6474434.2919,4441.3220,3.163392,0.090697,3.516164,6.412157,0.0128,55.1063,44.8808,1.06e-13
1495,15,15,6474462.5388,4441.3220,3.163393,0.094695,3.516161,6.412162,0.0127,44.1355,55.8518,1.12e-13
1496,15,15,6474492.9008,4441.3220,3.163395,0.081585,3.516165,6.412161,0.0110,48.9496,51.0394,8.59e-14
1497,15,15,6474526.8418,4441.3220,3.163398,0.075642,3.516167,6.412171,0.0101,32.8427,67.1472,1.17e-13
1498,15,15,6474556.0748,4441.3220,3.163400,0.058150,3.516177,6.412172,0.0086,47.7834,52.2080,1.14e-13
1499,15,15,6474579.7466,4441.3220,3.163401,0.076285,3.516168,6.412166,0.0092,54.6969,45.2940,1.21e-13
1500,15,15,6474641.9339,4441.3220,3.163405,0.084882,3.516168,6.412166,0.0117,45.1105,54.8778,9.71e-14
1501,15,15,6474666.4779,4441.3220,3.163407,0.079505,3.516168,6.412177,0.0110,56.9506,43.0384,1.01e-13
1502,15,15,6474720.3246,4441.3220,3.163411,0.083533,3.516167,6.412175,0.0112,48.0432,51.9456,1.06e-13
1503,15,15,6474754.8469,4441.3220,3.163413,0.071193,3.516175,6.412174,0.0114,65.5163,34.4722,1.02e-13
1504,15,15,6474798.7730,4441.3220,3.163416,0.090288,3.516165,6.412190,0.0105,32.3331,67.6563,9.49e-14
1505,15,15,6474840.3928,4441.3220,3.163419,0.100590,3.516157,6.412175,0.0126,47.9188,52.0687,1.01e-13
1506,15,15,6474884.0634,4441.3220,3.163422,0.065488,3.516172,6.412196,0.0086,39.9429,60.0485,1.09e-13
1507,15,15,6474897.0217,4441.3220,3.163423,0.060020,3.516179,6.412197,0.0091,57.1785,42.8124,1.27e-13
1508,15,15,6474949.2132,4441.3220,3.163426,0.075665,3.516169,6.412199,0.0094,53.4361,46.5545,1.10e-13
1509,15,15,6474967.2226,4441.3220,3.163427,0.072553,3.516169,6.412199,0.0083,46.7773,53.2143,1.15e-13
1510,15,15,6475007.9411,4441.3220,3.163430,0.079491,3.516166,6.412201,0.0100,59.0425,40.9475,1.02e-13
1511,15,15,6475046.5899,4441.3220,3.163433,0.082230,3.516165,6.412191,0.0113,39.6727,60.3160,1.12e-13
1512,15,15,6475088.9581,4441.3220,3.163435,0.097651,3.516159,6.412204,0.0105,57.2434,42.7461,9.88e-14
1513,15,15,6475119.8752,4441.3220,3.163438,0.074601,3.516172,6.412212,0.0100,42.3167,57.6733,1.27e-13
1514,15,15,6475143.7334,4441.3220,3.163439,0.064031,3.516176,6.412193,0.0102,56.7553,43.2345,1.20e-13
1515,15,15,6475173.7862,4441.3220,3.163441,0.059017,3.516176,6.412215,0.0088,53.4965,46.4947,1.29e-13
1516,15,15,6475193.3485,4441.3220,3.163442,0.075103,3.516167,6.412218,0.0085,64.7232,35.2683,1.02e-13
1517,15,15,6475233.2331,4441.3220,3.163445,0.075956,3.516168,6.412220,0.0090,53.8444,46.1466,1.15e-13
1518,15,15,6475255.8719,4441.3220,3.163447,0.070594,3.516174,6.412207,0.0113,54.9535,45.0352,1.21e-13
1519,15,15,6475260.8706,4441.3220,3.163447,0.058237,3.516176,6.412227,0.0089,37.4998,62.4913,1.09e-13
1520,15,15,6475317.4744,4441.3220,3.163451,0.063429,3.516176,6.412227,0.0094,50.7351,49.2555,1.24e-13
1521,15,15,6475351.3856,4441.3220,3.163453,0.080388,3.516166,6.412218,0.0105,47.6806,52.3089,1.08e-13
1522,15,15,6475432.9395,4441.3220,3.163459,0.074313,3.516169,6.412234,0.0095,61.0444,38.9462,1.01e-13
1523,15,15,6475460.2284,4441.3220,3.163460,0.085953,3.516164,6.412234,0.0110,48.6403,51.3487,9.75e-14
1524,15,15,6475462.5264,4441.3220,3.163461,0.057608,3.516175,6.412239,0.0089,50.7070,49.2841,1.33e-13
1525,15,15,6475508.9637,4441.3220,3.163464,0.084476,3.516170,6.412231,0.0115,50.3482,49.6403,1.10e-13
1526,15,15,6475552.8780,4441.3220,3.163467,0.063067,3.516176,6.412238,0.0101,60.5548,39.4352,1.11e-13
1527,15,15,6475564.9610,4441.3220,3.163467,0.073559,3.516173,6.412247,0.0093,33.0230,66.9677,1.21e-13
1528,15,15,6475605.1671,4441.3220,3.163470,0.063507,3.516172,6.412251,0.0083,45.1595,54.8322,1.21e-13
1529,15,15,6475629.4587,4441.3220,3.163472,0.050256,3.516180,6.412243,0.0082,64.8754,35.1164,1.27e-13
1530,15,15,6475666.3630,4441.3220,3.163474,0.066586,3.516172,6.412255,0.0087,55.7042,44.2871,1.00e-13
1531,15,15,6475713.6983,4441.3220,3.163477,0.077236,3.516170,6.412253,0.0102,42.4569,57.5329,1.13e-13
1532,15,15,6475732.1161,4441.3220,3.163479,0.059644,3.516173,6.412256,0.0097,37.1384,62.8520,1.07e-13
1533,15,15,6475780.5670,4441.3220,3.163482,0.079183,3.516169,6.412244,0.0126,49.1039,50.8836,7.56e-14
1534,15,15,6475790.5758,4441.3220,3.163483,0.086754,3.516166,6.412254,0.0118,27.5819,72.4063,1.19e-13
1535,15,15,6475846.0384,4441.3220,3.163486,0.073440,3.516174,6.412254,0.0101,52.8805,47.1094,1.05e-13
1536,15,15,6475874.4266,4441.3220,3.163488,0.089692,3.516165,6.412257,0.0119,47.3562,52.6320,1.09e-13
1537,15,15,6475885.8847,4441.3220,3.163489,0.091415,3.516166,6.412240,0.0137,35.7736,64.2128,7.39e-14
1538,15,15,6475940.4838,4441.3220,3.163493,0.080684,3.516168,6.412248,0.0123,37.9004,62.0873,1.14e-13
1539,15,15,6476006.6494,4441.3220,3.163497,0.081467,3.516167,6.412266,0.0118,39.7460,60.2422,9.32e-14
1540,15,15,6476021.5209,4441.3220,3.163498,0.086151,3.516163,6.412266,0.0104,63.6422,36.3474,1.20e-13
1541,15,15,6476044.8724,4441.3220,3.163500,0.089483,3.516163,6.412268,0.0118,29.5429,70.4453,9.33e-14
1542,15,15,6476071.7445,4441.3220,3.163501,0.077904,3.516170,6.412274,0.0113,47.9640,52.0246,1.04e-13
1543,15,15,6476100.2931,4441.3220,3.163503,0.055292,3.516177,6.412289,0.0091,44.5297,55.4612,1.21e-13
1544,15,15,6476142.6408,4441.3220,3.163506,0.072468,3.516170,6.412285,0.0095,52.6273,47.3632,1.04e-13
1545,15,15,6476176.4155,4441.3220,3.163508,0.070843,3.516173,6.412281,0.0103,36.9523,63.0374,1.09e-13
1546,15,15,6476196.4484,4441.3220,3.163510,0.079279,3.516167,6.412283,0.0101,59.0881,40.9018,1.00e-13
1547,15,15,6476256.7945,4441.3220,3.163514,0.068767,3.516171,6.412302,0.0090,40.4218,59.5692,1.07e-13
1548,15,15,6476271.1912,4441.3220,3.163515,0.094170,3.516162,6.412284,0.0108,46.2281,53.7611,9.87e-14
1549,15,15,6476308.7109,4441.3220,3.163517,0.063093,3.516174,6.412300,0.0083,40.6934,59.2983,1.16e-13
1550,15,15,6476337.7418,4441.3220,3.163519,0.064176,3.516175,6.412292,0.0097,55.2472,44.7431,1.23e-13
1551,15,15,6476345.3995,4441.3220,3.163520,0.067700,3.516174,6.412291,0.0103,42.9547,57.0351,9.05e-14
1552,15,15,6476388.0310,4441.3220,3.163523,0.062114,3.516175,6.412301,0.0100,51.0962,48.8939,9.85e-14
1553,15,15,6476416.9922,4441.3220,3.163525,0.075190,3.516169,6.412300,0.0103,55.6488,44.3409,1.14e-13
1554,15,15,6476423.1114,4441.3220,3.163525,0.050257,3.516181,6.412305,0.0093,60.5800,39.4107,1.21e-13
1555,15,15,6476474.4245,4441.3220,3.163528,0.065065,3.516175,6.412312,0.0095,38.4747,61.5158,9.37e-14
1556,15,15,6476508.8789,4441.3220,3.163531,0.072845,3.516170,6.412303,0.0116,61.3365,38.6519,1.05e-13
1557,15,15,6476536.4406,4441.3220,3.163533,0.062700,3.516175,6.412313,0.0089,43.2867,56.7045,1.14e-13
1558,15,15,6476635.0810,4441.3220,3.163539,0.071361,3.516172,6.412323,0.0088,36.6443,63.3470,9.22e-14
1559,15,15,6476672.4492,4441.3220,3.163542,0.066176,3.516174,6.412321,0.0112,53.4036,46.5853,1.05e-13
1560,15,15,6476697.1689,4441.3220,3.163543,0.078133,3.516169,6.412326,0.0093,50.8194,49.1713,1.16e-13
1561,15,15,6476706.8629,4441.3220,3.163544,0.061182,3.516175,6.412336,0.0084,51.1358,48.8558,1.15e-13
1562,15,15,6476733.0034,4441.3220,3.163546,0.077959,3.516169,6.412328,0.0089,54.6272,45.3639,1.00e-13
1563,15,15,6476773.9282,4441.3220,3.163549,0.090022,3.516162,6.412329,0.0113,33.6938,66.2949,1.01e-13
1564,15,15,6476834.9036,4441.3220,3.163553,0.078023,3.516170,6.412339,0.0095,49.8507,50.1398,1.11e-13
1565,15,15,6476853.4030,4441.3220,3.163554,0.068826,3.516171,6.412344,0.0092,47.5774,52.4134,1.21e-13
1566,15,15,6476862.1474,4441.3220,3.163554,0.082537,3.516166,6.412333,0.0095,51.8381,48.1524,1.04e-13
1567,15,15,6476886.8054,4441.3220,3.163556,0.085696,3.516167,6.412337,0.0108,36.5464,63.4428,1.18e-13
1568,15,15,6476922.4037,4441.3220,3.163559,0.076063,3.516169,6.412326,0.0098,58.0492,41.9410,9.59e-14
1569,15,15,6476944.0937,4441.3220,3.163560,0.072888,3.516173,6.412341,0.0099,45.1315,54.8585,9.14e-14
1570,15,15,6476952.9867,4441.3220,3.163561,0.080887,3.516166,6.412335,0.0122,39.8456,60.1422,1.22e-13
1571,15,15,6476971.5198,4441.3220,3.163562,0.075759,3.516168,6.412342,0.0088,35.0091,64.9821,1.17e-13
1572,15,15,6476989.8374,4441.3220,3.163563,0.067779,3.516175,6.412332,0.0113,46.5494,53.4393,1.13e-13
1573,15,15,6477008.7152,4441.3220,3.163564,0.072486,3.516169,6.412336,0.0099,40.2671,59.7230,1.18e-13
1574,15,15,6477043.9556,4441.3220,3.163567,0.063169,3.516174,6.412356,0.0079,48.1608,51.8313,1.30e-13
1575,15,15,6477069.5761,4441.3220,3.163568,0.075856,3.516169,6.412355,0.0091,46.9537,53.0371,9.85e-14
1576,15,15,6477083.4218,4441.3220,3.163569,0.082674,3.516167,6.412342,0.0110,45.4752,54.5137,1.16e-13
1577,15,15,6477106.6367,4441.3220,3.163571,0.075959,3.516168,6.412351,0.0106,44.3499,55.6395,1.01e-13
1578,15,15,6477110.7910,4441.3220,3.163571,0.103734,3.516158,6.412352,0.0110,43.7046,56.2844,1.10e-13
1579,15,15,6477140.8726,4441.3220,3.163573,0.089772,3.516162,6.412356,0.0106,42.1758,57.8136,1.14e-13
1580,15,15,6477169.3915,4441.3220,3.163575,0.067343,3.516174,6.412353,0.0108,56.7106,43.2786,1.12e-13
1581,15,15,6477190.3705,4441.3220,3.163577,0.083485,3.516166,6.412356,0.0110,41.0496,58.9394,1.02e-13
1582,15,15,6477214.4820,4441.3220,3.163578,0.061396,3.516174,6.412360,0.0105,47.3376,52.6519,1.02e-13
1583,15,15,6477256.4117,4441.3220,3.163581,0.075718,3.516170,6.412367,0.0111,38.4423,61.5466,9.43e-14
1584,15,15,6477303.6830,4441.3220,3.163584,0.081803,3.516167,6.412368,0.0112,51.4267,48.5621,1.07e-13
1585,15,15,6477315.6250,4441.3220,3.163585,0.085229,3.516165,6.412364,0.0113,53.3766,46.6121,9.41e-14
1586,15,15,6477350.3862,4441.3220,3.163587,0.078681,3.516168,6.412374,0.0096,50.9863,49.0042,1.21e-13
1587,15,15,6477358.0009,4441.3220,3.163588,0.071985,3.516170,6.412374,0.0099,57.8948,42.0953,1.33e-13
1588,15,15,6477384.5230,4441.3220,3.163590,0.067085,3.516172,6.412380,0.0085,43.6734,56.3181,1.13e-13
1589,15,15,6477437.8009,4441.3220,3.163593,0.074169,3.516173,6.412376,0.0113,53.2143,46.7744,1.01e-13
1590,15,15,6477468.5198,4441.3220,3.163595,0.069306,3.516172,6.412385,0.0081,39.3736,60.6182,1.25e-13
1591,15,15,6477486.8999,4441.3220,3.163596,0.083176,3.516166,6.412385,0.0106,55.9938,43.9957,8.46e-14
1592,15,15,6477523.0665,4441.3220,3.163599,0.061313,3.516175,6.412374,0.0089,52.2624,47.7287,1.35e-13
1593,15,15,6477536.3846,4441.3220,3.163600,0.063145,3.516175,6.412394,0.0090,36.5354,63.4556,1.10e-13
1594,15,15,6477557.3978,4441.3220,3.163601,0.083194,3.516168,6.412379,0.0102,56.7444,43.2453,1.12e-13
1595,15,15,6477584.9348,4441.3220,3.163603,0.059388,3.516175,6.412400,0.0079,77.1099,22.8822,1.26e-13
1596,15,15,6477607.2083,4441.3220,3.163604,0.077804,3.516168,6.412392,0.0099,40.7534,59.2367,1.23e-13
1597,15,15,6477638.8753,4441.3220,3.163607,0.072612,3.516172,6.412394,0.0101,39.9104,60.0795,8.95e-14
1598,15,15,6477670.8652,4441.3220,3.163609,0.082554,3.516166,6.412391,0.0102,59.5542,40.4356,1.22e-13
1599,15,15,6477699.2327,4441.3220,3.163611,0.088712,3.516164,6.412396,0.0102,63.9449,36.0449,1.05e-13
1600,15,15,6477732.3071,4441.3220,3.163613,0.079572,3.516171,6.412394,0.0115,59.4386,40.5500,1.40e-13
1601,15,15,6477746.0287,4441.3220,3.163614,0.079027,3.516169,6.412399,0.0103,56.8262,43.1635,1.06e-13
1602,15,15,6477751.6875,4441.3220,3.163614,0.066643,3.516173,6.412401,0.0100,50.2531,49.7369,1.05e-13
1603,15,15,6477765.7468,4441.3220,3.163615,0.079277,3.516171,6.412390,0.0106,48.4442,51.5452,1.14e-13
1604,15,15,6477774.4635,4441.3220,3.163616,0.100638,3.516159,6.412399,0.0108,48.8977,51.0915,9.99e-14
1605,15,15,6477809.3183,4441.3220,3.163618,0.095092,3.516160,6.412394,0.0110,50.1852,49.8038,1.09e-13
1606,15,15,6477835.4249,4441.3220,3.163620,0.074361,3.516168,6.412405,0.0102,51.3575,48.6324,9.65e-14
1607,15,15,6477857.5605,4441.3220,3.163621,0.076770,3.516170,6.412413,0.0093,39.4947,60.4960,1.24e-13
1608,15,15,6477875.4102,4441.3220,3.163622,0.074086,3.516170,6.412410,0.0101,47.9304,52.0595,9.12e-14
1609,15,15,6477887.6384,4441.3220,3.163623,0.075459,3.516174,6.412411,0.0114,38.1009,61.8877,8.96e-14
1610,15,15,6477931.2125,4441.3220,3.163626,0.079126,3.516169,6.412413,0.0109,45.0772,54.9119,1.13e-13
1611,15,15,6477965.7222,4441.3220,3.163629,0.091218,3.516164,6.412411,0.0121,50.5176,49.4703,1.13e-13
