mode_rank,eigen_index,lambda_real,lambda_imag,lambda_isfinite,lambda_isinf,lambda_isnan,vector_isfinite,norm_v,norm_Kv,norm_KGv,residual_norm,relative_residual,KGv_over_v,selected_positive_mode
133.0,133.0,-5.184459019186193e27,0.0,1.0,0.0,0.0,1.0,2.135677139904816,1.3653291342022137e13,1.3603810686941774e-19,1.3653290172380129e13,0.9999999143325973,6.369788032449547e-20,0.0
134.0,134.0,-4.680533314577921e27,0.0,1.0,0.0,0.0,1.0,1.801129967491791,1.0543322145745652e13,2.2143455520444964e-19,1.0543321751307887e13,0.9999999625888538,1.2294201928848806e-19,0.0
135.0,135.0,-4.3331910559462746e27,0.0,1.0,0.0,0.0,1.0,2.0227354244569486,1.0663395017904244e13,2.6846149809353853e-19,1.0663393449644176e13,0.9999998529305099,1.3272200350454307e-19,0.0
136.0,136.0,-4.157275448583902e27,0.0,1.0,0.0,0.0,1.0,1.8771545326768717,9.592195084525033e12,1.5399200368907467e-19,9.592194063653902e12,0.9999998935727306,8.203480374600701e-20,0.0
137.0,137.0,-3.7111386930240813e27,0.0,1.0,0.0,0.0,1.0,1.823512990254014,8.370591061197041e12,1.2603267074009995e-19,8.370590513976026e12,0.9999999346257618,6.911531281306842e-20,0.0
138.0,138.0,-3.201677021536479e27,0.0,1.0,0.0,0.0,1.0,1.909326177639932,7.391417868008825e12,1.7787051533450918e-19,7.391417146272307e12,0.9999999023547942,9.315878942924789e-20,0.0
139.0,139.0,-2.5637262806620097e27,0.0,1.0,0.0,0.0,1.0,1.951444505655999,6.018232806429342e12,1.386744739966106e-19,6.018232414914462e12,0.9999999349452086,7.106247376990804e-20,0.0
140.0,140.0,-2.0935801399340182e27,0.0,1.0,0.0,0.0,1.0,2.7426745819049665,6.766189898853713e12,2.553775843676933e-19,6.766189070877697e12,0.9999998776303906,9.311260841974074e-20,0.0
141.0,141.0,-1.7896538962575346e27,0.0,1.0,0.0,0.0,1.0,2.763056017721127,6.069931693328035e12,2.008807522132984e-19,6.06993098065777e12,0.9999998825900683,7.270238132159835e-20,0.0
142.0,142.0,-1.3529632667751126e27,0.0,1.0,0.0,0.0,1.0,1.7030755568935563,2.8953495074515674e12,9.05130979725557e-20,2.8953495107653506e12,1.0000000011445191,5.314684812789715e-20,0.0
143.0,143.0,-8.456484168430287e26,0.0,1.0,0.0,0.0,1.0,1.7562805076363106,1.854484051960012e12,9.232915805235925e-20,1.8544840519468806e12,0.9999999999929191,5.2570849389326996e-20,0.0
144.0,144.0,-7.75859927726167e26,0.0,1.0,0.0,0.0,1.0,1.7574500756125486,1.7005422809107705e12,5.794727322919998e-20,1.7005422814634766e12,1.0000000003250176,3.297235809614837e-20,0.0
145.0,145.0,-6.947655336707853e26,0.0,1.0,0.0,0.0,1.0,1.759739315755068,1.5219870955039895e12,7.609983343266335e-20,1.521987096065195e12,1.0000000003687322,4.3244946993759964e-20,0.0
146.0,146.0,-3.6101719259655106e26,0.0,1.0,0.0,0.0,1.0,1.795469178310519,7.848999156066532e11,1.0309545138493583e-19,7.848999164843173e11,1.000000001118186,5.741978343618544e-20,0.0
